time,open,high,low,close,volume,symbol
2019-06-13,3.34,3.34,3.34,3.34,0,ANT
2019-06-14,3.34,3.34,3.34,3.34,0,ANT
2019-06-17,3.34,3.34,3.21,3.21,800,ANT
2019-06-18,3.27,3.21,3.21,3.21,0,ANT
2019-06-19,3.34,3.34,3.21,3.21,2500,ANT
2019-06-20,3.21,3.21,3.21,3.21,0,ANT
2019-06-21,3.21,3.21,3.21,3.21,0,ANT
2019-06-24,3.21,3.21,3.21,3.21,0,ANT
2019-06-25,3.21,3.21,3.21,3.21,2000,ANT
2019-06-26,3.21,3.21,3.21,3.21,0,ANT
2019-06-27,3.21,3.21,3.21,3.21,0,ANT
2019-06-28,3.21,3.21,3.21,3.21,0,ANT
2019-07-01,3.21,3.21,3.21,3.21,0,ANT
2019-07-02,3.21,3.21,3.21,3.21,0,ANT
2019-07-03,3.21,3.21,3.21,3.21,0,ANT
2019-07-04,3.27,3.27,3.27,3.21,1000,ANT
2019-07-05,3.21,3.21,3.21,3.27,20,ANT
2019-07-08,3.21,3.27,3.27,3.27,0,ANT
2019-07-09,3.21,3.27,3.27,3.27,0,ANT
2019-07-10,3.21,3.27,3.27,3.27,0,ANT
2019-07-11,3.21,3.27,3.27,3.27,0,ANT
2019-07-12,3.21,3.27,3.27,3.27,0,ANT
2019-07-15,3.21,3.27,3.27,3.27,0,ANT
2019-07-16,3.21,3.27,3.27,3.27,0,ANT
2019-07-17,3.21,3.27,3.27,3.27,0,ANT
2019-07-18,3.52,3.52,3.52,3.52,1000,ANT
2019-07-19,3.52,3.52,3.52,3.52,0,ANT
2019-07-22,3.52,3.52,3.52,3.52,0,ANT
2019-07-23,3.52,3.52,3.52,3.52,0,ANT
2019-07-24,3.52,3.52,3.52,3.52,0,ANT
2019-07-25,3.52,3.52,3.52,3.52,0,ANT
2019-07-26,3.52,3.52,3.52,3.52,0,ANT
2019-07-29,3.52,3.52,3.52,3.52,0,ANT
2019-07-30,3.52,3.52,3.52,3.52,0,ANT
2019-07-31,4.0,4.0,4.0,4.0,100,ANT
2019-08-01,4.0,4.0,4.0,4.0,600,ANT
2019-08-02,4.55,4.55,4.0,4.0,1100,ANT
2019-08-05,4.43,4.43,4.06,4.43,4700,ANT
2019-08-06,4.97,4.97,4.97,4.97,100,ANT
2019-08-07,4.97,5.7,4.97,5.7,500,ANT
2019-08-08,6.31,6.31,6.31,6.31,100,ANT
2019-08-09,5.46,5.46,5.46,5.46,200,ANT
2019-08-12,5.46,5.46,5.46,5.46,0,ANT
